order_id,customer_id,restaurant_name,order_date,order_value,delivery_time_mins,rating,cuisine_type,order_status
4050,276,Chianti,2023-09-10,831.86,75,,Italian,Cancelled
4051,276,Karavalli,2024-05-17,765.4,43,,Coastal,Cancelled
4052,276,Shivaji Military Hotel,2023-09-06,783.02,56,,Mutton,Cancelled
4053,276,Manis Cafe,2024-01-26,217.29,33,,South Indian,Cancelled
4054,276,CTR,2024-02-23,711.8,36,4.5,South Indian,Delivered
4055,276,Chianti,2023-09-22,341.78,71,3.3,Italian,Delivered
4056,276,Nagarjuna,2024-01-04,577.36,38,4.4,Andhra,Delivered
4057,276,The Black Rabbit,2024-06-13,527.23,47,3.4,Continental,Delivered
4058,276,The Black Rabbit,2023-10-06,640.2,64,,Continental,Cancelled
4059,276,Chianti,2024-01-21,332.6,23,3.7,Italian,Delivered
4060,276,Meghana Foods,2023-10-28,516.52,68,3.3,Biryani,Delivered
4061,276,Manis Cafe,2023-12-04,400.95,45,4.5,South Indian,Delivered
4062,277,The Black Rabbit,2024-06-20,419.05,21,3.9,Continental,Delivered
4063,277,Brahmin Coffee Bar,2023-04-27,828.76,38,4.6,South Indian,Delivered
4064,277,Chianti,2024-04-19,768.06,53,,Italian,Delayed
4065,277,Meghana Foods,2023-07-19,436.27,61,,Biryani,Cancelled
4066,277,Hole in the Wall Cafe,2023-10-01,245.0,41,3.9,Cafe,Delivered
4067,277,Sanchez,2023-05-16,732.01,47,3.2,Mexican,Delivered
4068,277,Punjab Grill,2023-05-14,173.3,27,3.7,North Indian,Delivered
4069,277,Shivaji Military Hotel,2023-05-22,644.01,54,3.4,Mutton,Delivered
4070,277,Fatty Bao,2023-09-10,509.91,75,3.5,Asian,Delivered
4071,277,Shivaji Military Hotel,2024-03-29,551.08,53,3.6,Mutton,Delivered
4072,277,Sanchez,2024-05-24,419.75,75,2.7,Mexican,Delivered
4073,277,Meghana Foods,2023-07-07,165.21,66,3.8,Biryani,Delivered
4074,277,Sanchez,2023-07-11,383.42,56,,Mexican,Delayed
4075,277,Corner House,2023-03-26,751.76,61,3.9,Desserts,Delivered
4076,277,Koshys,2024-07-13,482.39,53,,Continental,Cancelled
4077,277,The Black Rabbit,2023-09-19,286.01,29,3.4,Continental,Delivered
4078,277,Corner House,2023-09-12,330.72,33,4.5,Desserts,Delivered
4079,277,Shivaji Military Hotel,2024-05-01,200.36,34,,Mutton,Delayed
4080,277,Koshys,2023-08-11,212.14,48,3.8,Continental,Delivered
4081,277,CTR,2024-07-29,736.74,48,,South Indian,Cancelled
4082,277,Koshys,2023-07-10,449.61,49,3.7,Continental,Delivered
4083,277,Fatty Bao,2023-09-21,461.15,35,4.4,Asian,Delivered
4084,277,Karavalli,2023-09-17,573.82,55,4.4,Coastal,Delivered
4085,277,Hole in the Wall Cafe,2023-12-01,579.29,69,3.6,Cafe,Delivered
4086,277,Corner House,2023-09-19,384.0,73,3.6,Desserts,Delivered
4087,277,Punjab Grill,2023-12-05,327.62,67,3.1,North Indian,Delivered
4088,277,Hole in the Wall Cafe,2023-07-30,540.3,44,4.1,Cafe,Delivered
4089,277,Meghana Foods,2023-08-19,477.07,75,3.5,Biryani,Delivered
4090,277,Koshys,2024-01-22,203.22,32,3.9,Continental,Delivered
4091,278,CTR,2023-08-23,652.34,70,3.3,South Indian,Delivered
4092,278,CTR,2023-07-19,428.9,70,3.6,South Indian,Delivered
4093,278,Shivaji Military Hotel,2023-07-08,334.37,67,2.9,Mutton,Delivered
4094,278,Manis Cafe,2023-10-04,405.82,61,3.8,South Indian,Delivered
4095,278,Brahmin Coffee Bar,2023-07-22,809.04,75,3.7,South Indian,Delivered
4096,278,Meghana Foods,2023-07-08,332.16,75,3.9,Biryani,Delivered
4097,279,Shivaji Military Hotel,2023-02-08,842.72,72,2.9,Mutton,Delivered
4098,280,Chianti,2023-10-09,733.48,57,,Italian,Delayed
4099,280,Sanchez,2023-06-30,372.8,26,4.0,Mexican,Delivered
4100,280,Nagarjuna,2023-10-05,368.37,45,4.1,Andhra,Delivered
4101,280,The Black Rabbit,2023-10-10,684.88,25,3.8,Continental,Delivered
4102,281,Chianti,2024-03-22,605.63,46,3.5,Italian,Delivered
4103,281,Vidyarthi Bhavan,2023-12-23,668.26,65,3.9,South Indian,Delivered
4104,281,Manis Cafe,2023-10-15,161.74,58,3.8,South Indian,Delivered
4105,281,Toit Brewpub,2023-05-02,312.09,64,3.1,Continental,Delivered
4106,281,Hole in the Wall Cafe,2023-10-09,748.76,47,4.0,Cafe,Delivered
4107,281,Karavalli,2023-12-10,790.24,54,4.0,Coastal,Delivered
4108,281,Truffles,2023-05-27,522.35,33,4.5,Burgers,Delivered
4109,281,Corner House,2023-12-21,299.25,48,4.3,Desserts,Delivered
4110,282,Nagarjuna,2023-08-02,361.71,49,3.6,Andhra,Delivered
4111,282,Karavalli,2023-08-05,161.68,36,,Coastal,Cancelled
4112,282,Byg Brewski,2023-07-15,736.81,50,,Continental,Delayed
4113,282,The Black Rabbit,2024-07-13,755.17,39,4.1,Continental,Delivered
4114,282,Truffles,2023-06-24,203.45,33,4.5,Burgers,Delivered
4115,282,Koshys,2023-06-12,337.28,52,,Continental,Delayed
4116,282,Manis Cafe,2024-07-07,394.48,54,,South Indian,Delayed
4117,282,Koshys,2024-12-14,233.25,60,3.0,Continental,Delivered
4118,282,Karavalli,2023-12-10,716.19,71,3.8,Coastal,Delivered
4119,282,Toit Brewpub,2023-10-18,381.2,55,4.1,Continental,Delivered
4120,282,Punjab Grill,2023-10-02,274.47,42,4.1,North Indian,Delivered
4121,282,Shivaji Military Hotel,2023-11-30,818.22,39,3.9,Mutton,Delivered
4122,282,CTR,2023-10-09,195.52,32,4.9,South Indian,Delivered
4123,282,Nagarjuna,2023-10-17,837.42,28,4.4,Andhra,Delivered
4124,282,Karavalli,2023-08-13,671.19,43,4.6,Coastal,Delivered
4125,282,Toit Brewpub,2023-08-18,258.32,24,,Continental,Cancelled
4126,282,Truffles,2023-09-12,211.68,38,4.4,Burgers,Delivered
4127,282,Koshys,2024-06-25,187.78,43,3.9,Continental,Delivered
4128,282,Brahmin Coffee Bar,2023-08-26,357.78,23,4.6,South Indian,Delivered
4129,282,Empire Restaurant,2023-09-26,771.6,23,4.1,North Indian,Delivered
4130,282,Corner House,2024-05-24,373.84,62,3.8,Desserts,Delivered
4131,282,Shivaji Military Hotel,2024-11-06,377.88,67,,Mutton,Cancelled
4132,282,Toit Brewpub,2024-01-16,248.95,58,,Continental,Delayed
4133,282,Manis Cafe,2024-05-31,364.75,29,4.1,South Indian,Delivered
4134,282,Empire Restaurant,2024-09-15,223.25,21,3.9,North Indian,Delivered
4135,282,Karavalli,2024-03-23,776.62,25,,Coastal,Cancelled
4136,283,Empire Restaurant,2023-05-13,442.18,45,4.0,North Indian,Delivered
4137,283,Vidyarthi Bhavan,2023-05-14,717.39,63,3.5,South Indian,Delivered
4138,283,Fatty Bao,2024-02-05,416.72,30,4.1,Asian,Delivered
4139,283,Fatty Bao,2024-04-22,285.49,29,3.6,Asian,Delivered
4140,283,Truffles,2024-01-13,391.68,67,3.0,Burgers,Delivered
4141,284,Sanchez,2023-04-11,642.42,60,3.1,Mexican,Delivered
4142,284,CTR,2023-02-23,789.01,61,3.8,South Indian,Delivered
4143,284,Karavalli,2023-08-05,327.86,51,4.3,Coastal,Delivered
4144,284,Empire Restaurant,2023-10-13,211.86,29,4.1,North Indian,Delivered
4145,284,Manis Cafe,2023-03-17,769.21,63,4.1,South Indian,Delivered
4146,284,Vidyarthi Bhavan,2023-03-11,429.6,60,4.2,South Indian,Delivered
4147,284,Corner House,2023-03-27,703.91,55,3.6,Desserts,Delivered
4148,284,Meghana Foods,2023-07-22,743.04,46,,Biryani,Cancelled
4149,285,CTR,2024-06-10,330.02,65,3.8,South Indian,Delivered
4150,285,Manis Cafe,2024-11-30,631.47,47,4.0,South Indian,Delivered
4151,285,Manis Cafe,2023-08-25,451.99,60,4.0,South Indian,Delivered
4152,285,Byg Brewski,2024-11-26,459.96,52,,Continental,Cancelled
4153,285,Karavalli,2024-02-19,201.85,59,4.0,Coastal,Delivered
4154,285,Vidyarthi Bhavan,2023-09-13,166.12,28,4.9,South Indian,Delivered
4155,285,Sanchez,2023-09-14,345.61,44,3.5,Mexican,Delivered
4156,285,Truffles,2024-03-16,160.8,68,3.5,Burgers,Delivered
4157,285,Empire Restaurant,2023-10-29,329.45,68,,North Indian,Delayed
4158,285,Shivaji Military Hotel,2024-07-06,652.78,55,3.2,Mutton,Delivered
4159,285,Empire Restaurant,2023-10-30,544.35,36,4.0,North Indian,Delivered
4160,285,Corner House,2023-12-18,317.56,48,3.7,Desserts,Delivered
4161,285,Hole in the Wall Cafe,2023-12-08,724.05,33,4.2,Cafe,Delivered
4162,285,Fatty Bao,2023-11-03,539.62,51,,Asian,Cancelled
4163,285,Byg Brewski,2024-10-22,734.3,67,3.6,Continental,Delivered
4164,285,Toit Brewpub,2024-02-08,807.48,43,4.3,Continental,Delivered
4165,285,Byg Brewski,2023-12-05,780.75,30,4.4,Continental,Delivered
4166,285,Brahmin Coffee Bar,2024-02-01,296.77,29,4.2,South Indian,Delivered
4167,285,Sanchez,2024-04-30,809.49,66,2.9,Mexican,Delivered
4168,285,Hole in the Wall Cafe,2024-11-22,814.36,52,3.3,Cafe,Delivered
4169,285,Shivaji Military Hotel,2024-07-13,663.85,50,3.9,Mutton,Delivered
4170,286,Brahmin Coffee Bar,2024-01-20,375.66,25,4.8,South Indian,Delivered
4171,286,Toit Brewpub,2024-01-07,491.98,52,3.9,Continental,Delivered
4172,286,Truffles,2023-07-30,595.28,63,,Burgers,Delayed
4173,286,Toit Brewpub,2024-02-29,682.43,47,3.7,Continental,Delivered
4174,286,The Black Rabbit,2023-07-25,337.75,36,3.7,Continental,Delivered
4175,286,Koshys,2023-05-01,367.48,69,3.4,Continental,Delivered
4176,286,Byg Brewski,2023-11-11,804.76,58,3.3,Continental,Delivered
4177,286,Brahmin Coffee Bar,2023-06-16,722.72,42,4.6,South Indian,Delivered
4178,286,Brahmin Coffee Bar,2023-07-20,681.02,73,3.2,South Indian,Delivered
4179,286,Toit Brewpub,2023-09-20,517.03,37,3.8,Continental,Delivered
4180,286,Karavalli,2023-09-23,437.15,30,4.5,Coastal,Delivered
4181,286,The Black Rabbit,2024-01-10,818.44,61,3.2,Continental,Delivered
4182,286,Nagarjuna,2023-06-03,287.57,20,4.4,Andhra,Delivered
4183,287,Shivaji Military Hotel,2024-03-14,518.89,43,4.1,Mutton,Delivered
4184,287,Koshys,2023-04-25,441.78,40,3.9,Continental,Delivered
4185,287,Fatty Bao,2023-05-25,456.19,22,,Asian,Cancelled
4186,287,Vidyarthi Bhavan,2024-01-31,590.39,51,3.9,South Indian,Delivered
4187,287,Corner House,2024-03-08,224.96,59,3.7,Desserts,Delivered
4188,287,The Black Rabbit,2024-03-14,797.84,48,3.6,Continental,Delivered
4189,287,CTR,2024-04-04,765.64,30,,South Indian,Delayed
4190,287,Brahmin Coffee Bar,2024-02-28,163.73,55,3.8,South Indian,Delivered
4191,287,Sanchez,2023-09-17,261.1,28,3.6,Mexican,Delivered
4192,287,Karavalli,2023-08-01,598.94,43,4.4,Coastal,Delivered
4193,287,Punjab Grill,2023-04-18,732.54,55,3.6,North Indian,Delivered
4194,287,Chianti,2023-06-03,220.04,64,3.3,Italian,Delivered
4195,287,Koshys,2024-09-02,550.81,43,3.8,Continental,Delivered
4196,287,Corner House,2023-06-20,387.34,58,3.8,Desserts,Delivered
4197,287,Nagarjuna,2024-08-18,514.01,59,3.4,Andhra,Delivered
4198,287,Manis Cafe,2024-01-31,340.48,62,3.8,South Indian,Delivered
4199,287,Manis Cafe,2023-11-27,486.99,57,4.0,South Indian,Delivered
4200,287,Karavalli,2024-05-27,645.85,36,4.6,Coastal,Delivered
4201,287,The Black Rabbit,2023-09-17,494.84,54,3.4,Continental,Delivered
4202,287,Toit Brewpub,2024-03-15,731.05,29,4.3,Continental,Delivered
4203,287,Hole in the Wall Cafe,2023-07-03,635.75,45,4.5,Cafe,Delivered
4204,287,Brahmin Coffee Bar,2023-09-07,476.63,43,,South Indian,Delayed
4205,287,Empire Restaurant,2023-07-10,600.41,27,4.4,North Indian,Delivered
4206,287,Corner House,2024-02-10,318.27,59,4.0,Desserts,Delivered
4207,287,Sanchez,2024-03-20,396.68,50,3.2,Mexican,Delivered
4208,287,Fatty Bao,2023-12-20,389.83,36,3.7,Asian,Delivered
4209,287,Hole in the Wall Cafe,2024-05-25,523.78,39,,Cafe,Cancelled
4210,287,Brahmin Coffee Bar,2024-03-06,256.15,59,,South Indian,Cancelled
4211,287,Koshys,2024-01-19,733.79,42,4.1,Continental,Delivered
4212,288,Hole in the Wall Cafe,2024-03-08,218.4,43,4.4,Cafe,Delivered
4213,288,Byg Brewski,2023-05-19,589.65,69,3.7,Continental,Delivered
4214,288,Toit Brewpub,2023-08-28,665.24,35,3.9,Continental,Delivered
4215,288,Punjab Grill,2024-03-24,475.51,20,3.7,North Indian,Delivered
4216,288,Empire Restaurant,2024-08-22,494.89,36,4.2,North Indian,Delivered
4217,288,Empire Restaurant,2023-10-25,373.54,55,3.5,North Indian,Delivered
4218,288,Brahmin Coffee Bar,2023-08-09,411.0,51,4.4,South Indian,Delivered
4219,288,Punjab Grill,2023-06-24,727.25,21,3.7,North Indian,Delivered
4220,288,Koshys,2023-08-11,611.34,59,3.4,Continental,Delivered
4221,288,CTR,2023-10-09,703.4,44,4.5,South Indian,Delivered
4222,288,Sanchez,2023-08-25,274.67,47,3.7,Mexican,Delivered
4223,288,Empire Restaurant,2024-06-11,259.27,45,4.3,North Indian,Delivered
4224,288,Shivaji Military Hotel,2024-04-25,704.02,62,3.1,Mutton,Delivered
4225,288,Shivaji Military Hotel,2024-08-23,703.41,42,4.3,Mutton,Delivered
4226,288,Koshys,2024-01-18,435.26,65,3.3,Continental,Delivered
4227,288,Vidyarthi Bhavan,2023-11-27,339.06,54,4.2,South Indian,Delivered
4228,288,Koshys,2023-11-19,285.69,72,3.0,Continental,Delivered
4229,288,CTR,2023-11-03,750.09,58,3.7,South Indian,Delivered
4230,288,Shivaji Military Hotel,2024-06-12,620.66,47,3.4,Mutton,Delivered
4231,288,The Black Rabbit,2024-05-24,769.11,48,,Continental,Delayed
4232,288,Meghana Foods,2023-12-24,747.91,32,,Biryani,Cancelled
4233,288,CTR,2023-11-11,309.83,49,4.2,South Indian,Delivered
4234,288,Koshys,2024-04-02,422.88,55,4.0,Continental,Delivered
4235,288,Toit Brewpub,2023-11-23,777.85,62,3.2,Continental,Delivered
4236,288,Truffles,2024-01-15,754.79,29,4.5,Burgers,Delivered
4237,288,Empire Restaurant,2024-07-01,620.55,25,,North Indian,Delayed
4238,288,Truffles,2024-02-29,266.47,36,,Burgers,Cancelled
4239,288,Truffles,2024-10-07,702.8,26,4.3,Burgers,Delivered
4240,288,Manis Cafe,2024-02-19,364.29,71,,South Indian,Delayed
4241,288,Punjab Grill,2024-08-18,340.99,36,,North Indian,Cancelled
4242,289,Nagarjuna,2023-12-04,226.56,38,4.5,Andhra,Delivered
4243,289,Truffles,2023-12-22,465.1,33,4.1,Burgers,Delivered
4244,289,Manis Cafe,2023-07-14,536.83,29,4.1,South Indian,Delivered
4245,289,Chianti,2023-08-30,815.85,33,4.0,Italian,Delivered
4246,289,Empire Restaurant,2023-09-30,345.62,54,3.8,North Indian,Delivered
4247,290,Meghana Foods,2023-08-02,515.56,24,4.1,Biryani,Delivered
4248,290,CTR,2023-11-09,460.04,26,4.2,South Indian,Delivered
4249,290,Brahmin Coffee Bar,2023-07-06,764.91,20,4.4,South Indian,Delivered
4250,290,Hole in the Wall Cafe,2024-03-01,157.4,22,4.3,Cafe,Delivered
4251,290,Empire Restaurant,2024-09-28,475.52,54,3.4,North Indian,Delivered
4252,290,Meghana Foods,2024-08-01,487.95,50,3.8,Biryani,Delivered
4253,290,Empire Restaurant,2023-10-23,347.36,51,3.3,North Indian,Delivered
4254,290,Sanchez,2024-09-02,222.08,23,4.0,Mexican,Delivered
4255,290,CTR,2024-03-14,619.9,34,4.8,South Indian,Delivered
4256,290,Manis Cafe,2024-07-05,580.33,70,3.6,South Indian,Delivered
4257,290,Karavalli,2024-01-07,376.03,25,,Coastal,Cancelled
4258,290,Fatty Bao,2023-08-25,707.26,70,3.5,Asian,Delivered
4259,290,Meghana Foods,2024-12-30,385.41,34,4.1,Biryani,Delivered
4260,290,Karavalli,2024-02-21,236.37,48,4.2,Coastal,Delivered
4261,290,Chianti,2024-06-11,845.43,26,3.8,Italian,Delivered
4262,290,Meghana Foods,2024-04-28,232.51,49,3.7,Biryani,Delivered
4263,290,Karavalli,2023-10-13,428.58,35,4.6,Coastal,Delivered
4264,290,Fatty Bao,2023-12-10,271.96,70,2.8,Asian,Delivered
4265,290,Byg Brewski,2023-11-28,343.44,49,3.7,Continental,Delivered
4266,290,Brahmin Coffee Bar,2024-05-18,531.67,69,4.0,South Indian,Delivered
4267,290,Brahmin Coffee Bar,2024-07-30,597.14,63,3.9,South Indian,Delivered
4268,290,Shivaji Military Hotel,2024-05-20,209.12,71,3.0,Mutton,Delivered
4269,290,Fatty Bao,2024-06-24,633.19,56,3.0,Asian,Delivered
4270,290,Truffles,2023-11-24,715.47,39,3.8,Burgers,Delivered
4271,290,Brahmin Coffee Bar,2024-02-21,407.35,25,,South Indian,Delayed
4272,290,Hole in the Wall Cafe,2024-10-19,802.21,56,3.4,Cafe,Delivered
4273,291,Meghana Foods,2024-01-14,437.56,32,3.9,Biryani,Delivered
4274,291,Truffles,2023-03-05,803.0,28,4.0,Burgers,Delivered
4275,291,Fatty Bao,2023-03-19,312.3,36,4.0,Asian,Delivered
4276,291,Brahmin Coffee Bar,2023-12-30,541.03,35,4.4,South Indian,Delivered
4277,291,Fatty Bao,2024-05-19,617.06,49,,Asian,Cancelled
4278,291,Nagarjuna,2023-03-11,809.22,34,4.0,Andhra,Delivered
4279,291,Shivaji Military Hotel,2024-05-30,683.79,73,2.8,Mutton,Delivered
4280,291,Shivaji Military Hotel,2023-03-26,703.87,31,3.7,Mutton,Delivered
4281,291,Hole in the Wall Cafe,2023-08-19,388.2,36,4.5,Cafe,Delivered
4282,291,Nagarjuna,2023-12-09,560.65,54,4.1,Andhra,Delivered
4283,291,Brahmin Coffee Bar,2024-03-17,214.91,73,3.3,South Indian,Delivered
4284,291,Corner House,2023-04-29,468.51,30,4.4,Desserts,Delivered
4285,291,Chianti,2024-05-13,711.92,65,3.5,Italian,Delivered
4286,291,Empire Restaurant,2023-04-22,845.26,23,4.0,North Indian,Delivered
4287,291,Koshys,2023-11-17,395.77,38,4.2,Continental,Delivered
4288,291,Chianti,2023-08-15,266.49,70,3.2,Italian,Delivered
4289,291,Byg Brewski,2023-09-09,842.29,41,4.0,Continental,Delivered
4290,291,Karavalli,2023-04-21,629.7,52,3.9,Coastal,Delivered
4291,291,The Black Rabbit,2024-05-04,415.27,20,4.1,Continental,Delivered
4292,291,The Black Rabbit,2023-07-28,242.55,24,3.6,Continental,Delivered
4293,291,CTR,2023-12-30,460.0,59,3.9,South Indian,Delivered
4294,291,Karavalli,2023-12-16,679.81,43,4.5,Coastal,Delivered
4295,291,Vidyarthi Bhavan,2023-12-05,477.91,44,4.4,South Indian,Delivered
4296,291,Punjab Grill,2024-07-02,209.78,24,,North Indian,Delayed
4297,291,Koshys,2023-09-20,567.95,27,3.8,Continental,Delivered
4298,291,CTR,2024-07-05,780.7,46,,South Indian,Cancelled
4299,291,Toit Brewpub,2023-09-11,809.15,34,3.9,Continental,Delivered
4300,291,Brahmin Coffee Bar,2023-10-29,310.85,59,3.7,South Indian,Delivered
4301,291,Meghana Foods,2023-09-20,813.36,73,3.8,Biryani,Delivered
4302,291,Meghana Foods,2023-10-09,608.06,45,4.4,Biryani,Delivered
4303,291,Fatty Bao,2024-03-21,569.15,40,4.2,Asian,Delivered
4304,291,Shivaji Military Hotel,2023-12-17,183.99,50,3.7,Mutton,Delivered
4305,291,Byg Brewski,2023-11-06,351.09,72,3.4,Continental,Delivered
4306,291,Empire Restaurant,2023-11-07,592.23,27,4.4,North Indian,Delivered
4307,291,Meghana Foods,2024-08-14,395.04,36,4.0,Biryani,Delivered
4308,291,Meghana Foods,2023-11-27,460.85,40,4.1,Biryani,Delivered
4309,291,Koshys,2023-09-25,485.77,41,,Continental,Cancelled
4310,291,Byg Brewski,2024-05-01,531.05,60,3.8,Continental,Delivered
4311,291,Shivaji Military Hotel,2023-08-20,241.04,66,3.2,Mutton,Delivered
4312,292,Manis Cafe,2023-02-12,440.29,55,4.0,South Indian,Delivered
4313,292,Chianti,2023-02-16,717.78,62,2.9,Italian,Delivered
4314,293,Brahmin Coffee Bar,2024-10-02,203.4,72,3.8,South Indian,Delivered
4315,293,Chianti,2024-03-30,271.58,43,4.2,Italian,Delivered
4316,293,Chianti,2024-09-19,230.4,45,3.8,Italian,Delivered
4317,293,Toit Brewpub,2023-12-13,154.64,54,3.7,Continental,Delivered
4318,293,Truffles,2024-04-28,518.95,64,3.0,Burgers,Delivered
4319,294,Toit Brewpub,2023-05-05,676.5,66,3.5,Continental,Delivered
4320,294,Hole in the Wall Cafe,2023-06-05,812.98,43,3.9,Cafe,Delivered
4321,294,Byg Brewski,2023-03-24,610.98,51,3.9,Continental,Delivered
4322,294,Nagarjuna,2023-03-01,762.11,45,4.1,Andhra,Delivered
4323,294,Meghana Foods,2023-06-01,269.78,69,3.2,Biryani,Delivered
4324,295,Shivaji Military Hotel,2023-03-25,188.78,75,3.3,Mutton,Delivered
4325,295,Sanchez,2023-08-13,159.38,71,,Mexican,Delayed
4326,295,Vidyarthi Bhavan,2024-08-08,301.32,35,4.8,South Indian,Delivered
4327,295,The Black Rabbit,2023-04-06,755.1,23,4.0,Continental,Delivered
4328,295,Shivaji Military Hotel,2023-09-05,202.83,28,3.8,Mutton,Delivered
4329,295,Byg Brewski,2024-03-21,593.99,65,3.1,Continental,Delivered
4330,295,Empire Restaurant,2023-05-03,576.51,56,3.1,North Indian,Delivered
4331,295,Meghana Foods,2023-08-29,201.53,59,3.2,Biryani,Delivered
4332,295,Vidyarthi Bhavan,2023-09-11,396.98,55,4.4,South Indian,Delivered
4333,295,Punjab Grill,2023-09-17,338.06,73,2.7,North Indian,Delivered
4334,295,Hole in the Wall Cafe,2023-11-10,263.07,57,,Cafe,Cancelled
4335,295,Koshys,2024-02-04,204.13,40,4.3,Continental,Delivered
4336,295,Corner House,2023-08-04,163.58,58,3.3,Desserts,Delivered
4337,295,Corner House,2024-01-06,846.44,64,,Desserts,Delayed
4338,295,Sanchez,2023-10-21,316.76,71,3.1,Mexican,Delivered
4339,295,Koshys,2023-07-31,797.97,58,3.0,Continental,Delivered
4340,295,Corner House,2023-07-15,833.71,61,3.7,Desserts,Delivered
4341,295,Shivaji Military Hotel,2024-09-07,453.97,68,3.4,Mutton,Delivered
4342,295,Nagarjuna,2023-12-02,364.0,39,4.0,Andhra,Delivered
4343,295,Karavalli,2023-11-17,265.35,49,,Coastal,Delayed
4344,295,Hole in the Wall Cafe,2023-12-22,434.27,27,4.0,Cafe,Delivered
4345,295,Byg Brewski,2023-10-17,180.11,75,3.5,Continental,Delivered
4346,295,Shivaji Military Hotel,2023-08-17,603.09,37,4.2,Mutton,Delivered
4347,295,Hole in the Wall Cafe,2023-09-18,822.71,57,3.6,Cafe,Delivered
4348,296,Truffles,2023-06-05,488.05,46,4.0,Burgers,Delivered
4349,296,Corner House,2023-02-09,636.17,30,,Desserts,Delayed
4350,296,Vidyarthi Bhavan,2023-08-14,565.73,28,,South Indian,Cancelled
4351,296,The Black Rabbit,2023-03-15,187.14,70,3.1,Continental,Delivered
4352,296,Nagarjuna,2023-07-25,191.05,73,3.5,Andhra,Delivered
4353,296,Vidyarthi Bhavan,2023-04-23,810.96,49,4.0,South Indian,Delivered
4354,296,Toit Brewpub,2023-05-30,367.52,72,3.0,Continental,Delivered
4355,296,Manis Cafe,2023-06-12,701.57,46,,South Indian,Cancelled
4356,296,Truffles,2023-07-24,792.88,53,3.6,Burgers,Delivered
4357,296,Manis Cafe,2023-04-13,665.87,59,3.7,South Indian,Delivered
4358,296,Toit Brewpub,2023-05-11,596.16,30,4.2,Continental,Delivered
4359,296,Manis Cafe,2023-08-11,440.81,59,3.6,South Indian,Delivered
4360,297,Toit Brewpub,2023-03-15,788.94,30,4.0,Continental,Delivered
4361,297,Shivaji Military Hotel,2023-11-03,179.89,45,3.8,Mutton,Delivered
4362,297,Chianti,2023-03-23,595.31,22,4.2,Italian,Delivered
4363,297,The Black Rabbit,2023-11-07,601.44,24,4.1,Continental,Delivered
4364,298,Nagarjuna,2023-08-14,650.08,62,3.8,Andhra,Delivered
4365,298,Empire Restaurant,2023-11-19,569.08,45,4.1,North Indian,Delivered
